82302ffffffffff, 39.36539305052509, 124.89419249817908, 0.2168
823007fffffffff, 39.10000003397593, 122.30000040778704, 0.7752
823037fffffffff, 40.01747693100306, 119.95574503109852, 0.7958
823027fffffffff, 41.097218700775485, 122.75107590085916, 0.0408
823017fffffffff, 37.66890842182276, 120.46886394329435, 0.0954
82318ffffffffff, 38.448591450603864, 117.49036247417892, 0.6287
82301ffffffffff, 37.27815784742162, 123.43012770152347, 0.0329
8230e7fffffffff, 37.25606548525873, 126.53545798213625, 0.4457
8230f7fffffffff, 35.34905942827804, 124.56215549885714, 0.5450
8230c7fffffffff, 35.27311807195717, 127.6805734974304, 0.3547
8230dffffffffff, 33.17951508687616, 128.82424199284384, 0.3506
8230affffffffff, 35.34588716322941, 121.51794609512064, 0.3077
823087fffffffff, 33.748249580282966, 119.7039870044677, 0.6476
82308ffffffffff, 33.36210065995606, 122.63413016419555, 0.7222
82309ffffffffff, 31.30300191516416, 120.75405208500021, 0.6542
824b37fffffffff, 29.156242339268324, 121.8562274968782, 0.8953
8241b7fffffffff, 26.983940862030945, 120.00795535194578, 0.3418
8241a7fffffffff, 25.0570337854357, 118.22930108432348, 0.1559
824117fffffffff, 23.027828849382573, 116.4351333911751, 0.1569
8230d7fffffffff, 33.3102737836627, 125.69520325226817, 0.9753
824b77fffffffff, 30.974594080421245, 129.96555730755495, 0.9789
824b67fffffffff, 32.96572959208753, 132.0043497235694, 0.1237
8230cffffffffff, 35.11314185873462, 130.85689233644237, 0.3219
822e6ffffffffff, 35.08490051554503, 133.72719134851707, 0.4742
824b6ffffffffff, 32.66644411229778, 135.21682948369534, 0.8462
824b47fffffffff, 30.707610147152554, 133.14688721536007, 0.8502
822e67fffffffff, 34.98301325344664, 136.72644305922185, 0.5094
